order_id,user_id,skill_name,correct
13841,u134,s34,1
13842,u111,s30,0
13843,u99,s19,1
13844,u39,s43,0
13845,u114,s5,0
13846,u10,s1,0
13847,u184,s38,0
13848,u123,s41,0
13849,u7,s48,1
13850,u129,s25,0
13851,u112,s43,0
13852,u38,s48,0
13853,u41,s12,0
13854,u176,s7,0
13855,u183,s4,0
13856,u3,s30,0
13857,u167,s9,0
13858,u61,s25,0
13859,u20,s4,0
13860,u52,s39,0
13861,u117,s9,0
13862,u163,s19,0
13863,u19,s35,0
13864,u93,s43,0
13865,u127,s38,0
13866,u51,s48,0
13867,u143,s15,0
13868,u116,s36,0
13869,u32,s47,0
13870,u8,s14,0
13871,u126,s15,0
13872,u178,s15,0
13873,u0,s32,0
13874,u58,s7,0
13875,u85,s32,0
13876,u52,s41,0
13877,u137,s48,0
13878,u25,s43,0
13879,u156,s15,1
13880,u109,s14,0
13881,u57,s40,0
13882,u156,s9,0
13883,u170,s32,1
13884,u149,s13,0
13885,u11,s32,0
13886,u157,s8,0
13887,u190,s27,0
13888,u129,s22,1
13889,u108,s18,0
13890,u117,s19,0
13891,u122,s35,0
13892,u179,s21,0
13893,u92,s48,0
13894,u125,s39,0
13895,u136,s12,0
13896,u94,s32,0
13897,u100,s22,0
13898,u57,s6,0
13899,u19,s38,1
13900,u2,s31,0
13901,u152,s18,0
13902,u193,s46,0
13903,u174,s45,0
13904,u28,s9,0
13905,u59,s45,1
13906,u80,s42,0
13907,u168,s15,0
13908,u168,s41,0
13909,u49,s42,0
13910,u90,s13,0
13911,u138,s47,0
13912,u96,s26,0
13913,u177,s8,0
13914,u148,s14,0
13915,u26,s29,0
13916,u119,s36,0
13917,u114,s8,1
13918,u38,s43,1
13919,u83,s15,0
13920,u163,s17,0
13921,u170,s43,0
13922,u60,s24,1
13923,u9,s7,0
13924,u176,s4,0
13925,u115,s8,0
13926,u108,s38,0
13927,u193,s7,1
13928,u197,s7,0
13929,u135,s0,0
13930,u16,s12,0
13931,u182,s45,0
13932,u185,s24,0
13933,u76,s48,1
13934,u199,s27,0
13935,u132,s14,0
13936,u24,s4,1
13937,u104,s42,0
13938,u19,s7,0
13939,u71,s28,0
13940,u170,s8,0
13941,u89,s43,0
13942,u45,s3,0
13943,u33,s42,0
13944,u54,s48,0
13945,u108,s10,0
13946,u117,s18,0
13947,u92,s4,0
13948,u50,s43,0
13949,u120,s42,0
13950,u132,s5,0
13951,u20,s15,0
13952,u160,s47,0
13953,u6,s17,0
13954,u167,s10,0
13955,u174,s7,0
13956,u177,s24,1
13957,u184,s1,0
13958,u172,s2,1
13959,u57,s32,1
13960,u139,s17,1
13961,u74,s30,0
13962,u95,s39,1
13963,u99,s36,1
13964,u140,s14,0
13965,u73,s11,0
13966,u128,s32,0
13967,u106,s21,0
13968,u94,s1,0
13969,u157,s47,0
13970,u23,s12,0
13971,u184,s13,0
13972,u196,s39,0
13973,u160,s6,0
13974,u38,s15,1
13975,u95,s49,0
13976,u63,s3,0
13977,u74,s7,0
13978,u54,s5,0
13979,u90,s0,1
13980,u153,s10,0
13981,u197,s32,0
13982,u99,s10,1
13983,u195,s41,1
13984,u146,s20,1
13985,u93,s47,0
13986,u72,s32,1
13987,u11,s41,1
13988,u29,s2,0
13989,u150,s10,1
13990,u130,s13,0
13991,u181,s3,1
13992,u175,s49,0
13993,u55,s3,1
13994,u65,s19,1
13995,u143,s6,0
13996,u53,s19,0
13997,u32,s16,1
13998,u64,s5,0
13999,u31,s9,1
14000,u79,s38,1
14001,u83,s32,0
14002,u41,s49,0
14003,u62,s19,0
14004,u139,s41,0
14005,u152,s16,1
14006,u170,s28,1
14007,u190,s9,0
14008,u38,s10,0
14009,u168,s14,0
14010,u50,s0,0
14011,u93,s36,0
14012,u91,s3,0
14013,u1,s15,0
14014,u54,s16,0
14015,u47,s9,0
14016,u141,s27,0
14017,u32,s41,0
14018,u31,s31,0
14019,u167,s0,0
14020,u186,s31,0
14021,u85,s7,0
14022,u28,s9,0
14023,u38,s20,0
14024,u110,s9,0
14025,u145,s37,0
14026,u63,s36,0
14027,u130,s23,0
14028,u187,s12,0
14029,u82,s30,0
14030,u26,s3,0
14031,u94,s35,0
14032,u57,s22,0
14033,u94,s17,0
14034,u28,s29,0
14035,u24,s0,0
14036,u69,s33,0
14037,u122,s39,0
14038,u7,s27,0
14039,u9,s15,0
14040,u5,s28,0
14041,u20,s39,0
14042,u13,s13,0
14043,u173,s25,0
14044,u140,s14,1
14045,u155,s41,1
14046,u54,s4,1
14047,u199,s4,1
14048,u123,s7,0
14049,u25,s45,0
14050,u7,s10,1
14051,u72,s7,1
14052,u79,s26,0
14053,u134,s6,1
14054,u190,s36,0
14055,u152,s10,0
14056,u192,s11,0
14057,u79,s23,0
14058,u65,s19,0
14059,u29,s41,0
14060,u127,s27,0
14061,u155,s42,0
14062,u24,s24,0
14063,u97,s44,0
14064,u89,s15,0
14065,u60,s49,0
14066,u101,s19,0
14067,u56,s29,0
14068,u8,s9,0
14069,u133,s25,0
14070,u119,s1,1
14071,u134,s40,1
14072,u152,s17,1
14073,u104,s10,0
14074,u198,s0,0
14075,u106,s17,0
14076,u98,s28,0
14077,u56,s4,0
14078,u121,s6,0
14079,u92,s30,0
14080,u193,s26,0
14081,u132,s22,0
14082,u173,s27,0
14083,u0,s48,1
14084,u195,s8,0
14085,u90,s9,1
14086,u137,s12,0
14087,u62,s44,0
14088,u91,s23,0
14089,u181,s11,0
14090,u5,s3,0
14091,u83,s42,0
14092,u148,s4,0
14093,u95,s6,0
14094,u54,s31,0
14095,u106,s15,0
14096,u97,s17,1
14097,u3,s26,0
14098,u28,s45,0
14099,u165,s38,0
14100,u138,s3,0
14101,u196,s10,0
14102,u128,s2,0
14103,u175,s10,0
14104,u50,s6,0
14105,u133,s2,0
14106,u134,s27,1
14107,u19,s7,0
14108,u16,s10,0
14109,u112,s25,1
14110,u149,s18,0
14111,u197,s28,0
14112,u16,s34,0
14113,u37,s39,0
14114,u15,s24,0
14115,u188,s26,0
14116,u126,s9,0
14117,u147,s10,1
14118,u176,s19,0
14119,u136,s37,0
14120,u31,s4,0
14121,u193,s42,0
14122,u142,s43,0
14123,u139,s45,0
14124,u51,s7,1
14125,u103,s30,0
14126,u162,s18,0
14127,u37,s32,0
14128,u107,s44,1
14129,u129,s2,1
14130,u143,s26,0
14131,u30,s0,0
14132,u15,s14,1
14133,u166,s30,0
14134,u26,s11,1
14135,u29,s39,0
14136,u10,s39,1
14137,u50,s4,1
14138,u83,s35,1
14139,u105,s12,0
14140,u111,s21,0
14141,u95,s20,0
14142,u174,s37,0
14143,u146,s2,0
14144,u101,s32,1
14145,u97,s30,0
14146,u51,s6,0
14147,u130,s11,0
14148,u81,s7,1
14149,u47,s49,1
14150,u105,s4,0
14151,u154,s31,0
14152,u41,s8,1
14153,u81,s7,0
14154,u36,s4,1
14155,u19,s4,0
14156,u176,s43,0
14157,u152,s37,0
14158,u1,s8,0
14159,u34,s15,0
14160,u172,s2,0
14161,u81,s24,0
14162,u39,s31,0
14163,u139,s11,0
14164,u92,s42,0
14165,u20,s27,0
14166,u178,s1,0
14167,u194,s25,1
14168,u180,s19,0
14169,u116,s15,0
14170,u24,s18,1
14171,u160,s2,0
14172,u28,s38,0
14173,u34,s39,0
14174,u143,s37,0
14175,u64,s0,0
14176,u157,s41,1
14177,u28,s19,0
14178,u52,s2,0
14179,u129,s28,0
14180,u72,s25,0
14181,u104,s41,0
14182,u96,s6,1
14183,u177,s3,0
14184,u27,s20,1
14185,u72,s2,0
14186,u137,s27,0
14187,u40,s12,1
14188,u40,s30,0
14189,u153,s9,0
14190,u199,s31,0
14191,u162,s20,0
14192,u186,s6,0
14193,u41,s15,0
14194,u181,s17,0
14195,u168,s9,1
14196,u88,s36,0
14197,u138,s42,1
14198,u45,s5,0
14199,u192,s2,1
14200,u180,s28,0
14201,u90,s14,0
14202,u36,s28,0
14203,u144,s44,0
14204,u178,s45,0
14205,u84,s40,0
14206,u23,s25,0
14207,u170,s26,1
14208,u52,s0,0
14209,u96,s41,0
14210,u161,s13,0
14211,u145,s9,1
14212,u82,s48,0
14213,u70,s24,0
14214,u52,s7,1
14215,u101,s18,0
14216,u158,s13,0
14217,u7,s2,0
14218,u32,s49,0
14219,u125,s35,0
14220,u80,s3,0
14221,u61,s3,0
14222,u141,s0,1
14223,u76,s39,1
14224,u180,s30,0
14225,u57,s17,0
14226,u129,s12,0
14227,u1,s34,0
14228,u73,s49,0
14229,u10,s38,0
14230,u127,s1,0
14231,u64,s8,0
14232,u8,s18,0
14233,u94,s9,1
14234,u75,s24,0
14235,u5,s16,1
14236,u126,s0,0
14237,u77,s25,0
14238,u28,s0,1
14239,u177,s23,0
14240,u178,s12,0
14241,u120,s29,0
14242,u71,s3,0
14243,u131,s22,0
14244,u68,s23,0
14245,u11,s32,0
14246,u92,s6,0
14247,u31,s36,1
14248,u18,s24,0
14249,u10,s28,0
14250,u153,s0,0
14251,u49,s7,0
14252,u163,s1,0
14253,u50,s31,0
14254,u132,s1,0
14255,u174,s0,0
14256,u125,s15,0
14257,u144,s11,0
14258,u181,s10,1
14259,u57,s26,0
14260,u21,s26,0
14261,u133,s40,1
14262,u130,s1,0
14263,u72,s18,0
14264,u142,s42,0
14265,u105,s48,1
14266,u180,s37,0
14267,u51,s19,0
14268,u27,s16,0
14269,u0,s31,0
14270,u123,s40,0
14271,u43,s24,0
14272,u109,s21,1
14273,u43,s6,0
14274,u123,s14,0
14275,u167,s11,0
14276,u123,s30,0
14277,u102,s11,0
14278,u131,s25,0
14279,u36,s22,0
14280,u8,s10,0
14281,u63,s5,0
14282,u112,s9,0
14283,u144,s11,0
14284,u189,s48,0
14285,u141,s35,0
14286,u113,s13,0
14287,u77,s27,0
14288,u186,s3,0
14289,u86,s40,1
14290,u112,s10,0
14291,u13,s11,0
14292,u7,s19,0
14293,u113,s23,1
14294,u165,s42,0
14295,u18,s35,1
14296,u81,s38,0
14297,u26,s23,0
14298,u99,s3,0
14299,u149,s16,1
14300,u125,s31,0
14301,u19,s13,0
14302,u43,s12,0
14303,u11,s10,0
14304,u198,s0,0
14305,u131,s32,0
14306,u51,s32,1
14307,u89,s38,0
14308,u10,s3,1
14309,u33,s38,0
14310,u156,s6,1
14311,u175,s18,0
14312,u70,s29,0
14313,u145,s42,0
14314,u60,s14,0
14315,u41,s14,0
14316,u49,s28,0
14317,u62,s6,0
14318,u154,s38,0
14319,u45,s3,1
14320,u14,s1,0
14321,u89,s0,1
14322,u40,s24,0
14323,u39,s4,0
14324,u29,s42,0
14325,u67,s12,0
14326,u141,s38,0
14327,u17,s13,0
14328,u136,s21,0
14329,u15,s12,0
14330,u150,s47,1
14331,u125,s13,0
14332,u25,s36,0
14333,u195,s12,0
14334,u82,s47,0
14335,u80,s0,0
14336,u3,s2,0
14337,u143,s10,0
14338,u54,s19,1
14339,u123,s28,0
14340,u118,s41,1
14341,u195,s5,0
14342,u27,s24,1
14343,u125,s18,0
14344,u162,s10,1
14345,u45,s12,0
14346,u73,s9,0
14347,u10,s8,0
14348,u83,s29,0
14349,u149,s47,0
14350,u124,s10,1
14351,u117,s35,0
14352,u139,s32,0
14353,u72,s26,0
14354,u68,s9,1
14355,u129,s8,0
14356,u97,s7,0
14357,u151,s32,0
14358,u50,s8,0
14359,u1,s18,0
14360,u196,s14,0
14361,u150,s28,0
14362,u46,s47,1
14363,u166,s3,1
14364,u80,s38,0
14365,u41,s31,0
14366,u172,s17,0
14367,u1,s16,0
14368,u128,s49,0
14369,u55,s40,0
14370,u177,s20,0
14371,u11,s12,0
14372,u10,s32,0
14373,u79,s1,0
14374,u73,s17,0
14375,u157,s10,0
14376,u160,s14,0
14377,u83,s18,0
14378,u133,s6,0
14379,u159,s1,0
14380,u34,s40,0
14381,u121,s36,0
14382,u99,s12,0
14383,u89,s45,1
14384,u155,s28,1
14385,u147,s36,0
14386,u29,s6,0
14387,u44,s45,0
14388,u161,s37,0
14389,u98,s33,0
14390,u158,s43,1
14391,u129,s15,0
14392,u27,s2,0
14393,u108,s0,0
14394,u118,s48,0
14395,u9,s6,0
14396,u42,s15,0
14397,u162,s30,0
14398,u98,s1,0
14399,u141,s8,0
14400,u149,s14,0
14401,u166,s35,0
14402,u107,s45,1
14403,u40,s11,0
14404,u124,s38,0
14405,u122,s39,1
14406,u59,s38,0
14407,u164,s33,0
14408,u20,s31,0
14409,u142,s13,0
14410,u174,s37,0
14411,u139,s49,0
14412,u91,s30,0
14413,u84,s11,0
14414,u15,s25,0
14415,u125,s16,0
14416,u99,s7,0
14417,u174,s46,0
14418,u66,s28,0
14419,u145,s40,0
14420,u0,s28,0
14421,u159,s14,0
14422,u58,s34,0
14423,u80,s48,0
14424,u158,s28,0
14425,u143,s45,1
14426,u162,s5,1
14427,u34,s19,0
14428,u101,s11,0
14429,u134,s30,0
14430,u90,s45,0
14431,u114,s26,0
14432,u122,s4,0
14433,u37,s30,1
14434,u43,s18,1
14435,u36,s12,1
14436,u99,s21,1
14437,u13,s35,1
14438,u95,s1,0
14439,u82,s9,0
14440,u28,s37,0
14441,u72,s22,0
14442,u47,s28,0
14443,u180,s7,0
14444,u161,s34,1
14445,u65,s13,1
14446,u193,s24,0
14447,u121,s9,0
14448,u127,s9,0
14449,u81,s42,0
14450,u142,s43,1
14451,u72,s40,1
14452,u59,s32,0
14453,u22,s23,0
14454,u133,s8,0
14455,u115,s2,0
14456,u178,s30,0
14457,u146,s45,0
14458,u34,s14,0
14459,u121,s2,0
14460,u171,s38,1
14461,u67,s34,0
14462,u34,s13,1
14463,u40,s5,0
14464,u52,s45,0
14465,u115,s20,1
14466,u181,s26,0
14467,u97,s26,0
14468,u157,s42,0
14469,u145,s8,0
14470,u27,s38,0
14471,u9,s20,0
14472,u97,s48,0
14473,u186,s29,0
14474,u191,s34,0
14475,u66,s35,1
14476,u77,s7,0
14477,u182,s8,0
14478,u66,s5,0
14479,u175,s32,0
14480,u86,s2,1
14481,u154,s49,0
14482,u54,s14,0
14483,u140,s13,1
14484,u116,s19,0
14485,u62,s3,0
14486,u85,s14,0
14487,u101,s6,0
14488,u135,s8,0
14489,u140,s15,0
14490,u15,s47,0
14491,u168,s10,0
14492,u161,s7,0
14493,u98,s34,0
14494,u159,s12,0
14495,u89,s15,0
14496,u197,s42,1
14497,u197,s12,0
14498,u74,s31,0
14499,u62,s3,0
14500,u73,s2,0
14501,u64,s11,0
14502,u31,s43,0
14503,u107,s16,1
14504,u9,s11,0
14505,u179,s24,0
14506,u59,s22,0
14507,u123,s48,0
14508,u66,s0,0
14509,u33,s30,0
14510,u172,s12,0
14511,u114,s38,0
14512,u127,s38,0
14513,u35,s18,0
14514,u198,s0,0
14515,u59,s24,0
14516,u122,s32,0
14517,u59,s0,0
14518,u81,s31,1
14519,u55,s27,0
14520,u104,s40,0
14521,u10,s16,0
14522,u165,s8,0
14523,u182,s14,0
14524,u2,s48,0
14525,u68,s47,0
14526,u108,s12,0
14527,u176,s46,0
14528,u29,s33,0
14529,u147,s30,0
14530,u107,s39,0
14531,u113,s8,0
14532,u17,s8,1
14533,u140,s36,0
14534,u45,s3,0
14535,u134,s32,0
14536,u160,s4,1
14537,u121,s38,0
14538,u177,s38,1
14539,u192,s16,0
14540,u45,s14,1
14541,u121,s18,0
14542,u25,s38,0
14543,u96,s27,1
14544,u170,s6,0
14545,u181,s5,0
14546,u33,s1,0
14547,u181,s0,0
14548,u64,s37,0
14549,u159,s34,1
14550,u15,s49,0
14551,u6,s7,0
14552,u32,s9,0
14553,u21,s0,0
14554,u122,s0,0
14555,u119,s31,0
14556,u164,s26,0
14557,u174,s15,0
14558,u23,s19,0
14559,u123,s38,0
14560,u104,s24,0
14561,u31,s40,0
14562,u23,s4,0
14563,u73,s18,0
14564,u31,s4,0
14565,u18,s19,0
14566,u68,s29,0
14567,u178,s32,0
14568,u190,s7,1
14569,u10,s45,0
14570,u65,s47,1
14571,u106,s5,0
14572,u85,s38,0
14573,u109,s8,0
14574,u40,s5,1
14575,u92,s48,1
14576,u64,s49,0
14577,u115,s38,0
14578,u109,s48,1
14579,u154,s34,0
14580,u63,s3,0
14581,u151,s14,1
14582,u44,s36,0
14583,u36,s49,0
14584,u32,s16,1
14585,u168,s26,0
14586,u19,s12,0
14587,u94,s38,0
14588,u20,s49,0
14589,u170,s36,0
14590,u188,s38,0
14591,u174,s6,0
14592,u174,s25,0
14593,u73,s42,0
14594,u42,s19,0
14595,u67,s5,0
14596,u94,s27,0
14597,u58,s0,0
14598,u192,s34,0
14599,u77,s11,0
14600,u48,s28,0
14601,u174,s19,0
14602,u26,s37,0
14603,u41,s28,0
14604,u32,s36,0
14605,u79,s46,0
14606,u56,s2,0
14607,u26,s16,1
14608,u173,s13,0
14609,u117,s2,0
14610,u81,s14,0
14611,u149,s6,0
14612,u27,s11,0
14613,u91,s1,0
14614,u94,s15,0
14615,u56,s26,0
14616,u13,s3,0
14617,u53,s17,0
14618,u81,s12,0
14619,u48,s20,0
14620,u84,s32,0
14621,u20,s13,0
14622,u46,s29,0
14623,u148,s45,0
14624,u161,s21,0
14625,u82,s31,0
14626,u161,s26,0
14627,u23,s42,1
14628,u91,s39,0
14629,u15,s22,1
14630,u57,s0,0
14631,u133,s36,0
14632,u79,s40,0
14633,u171,s32,1
14634,u183,s8,0
14635,u152,s20,0
14636,u21,s35,0
14637,u1,s35,0
14638,u9,s12,0
14639,u164,s0,1
14640,u141,s28,0
14641,u8,s32,0
14642,u15,s15,0
14643,u161,s11,0
14644,u9,s40,0
14645,u108,s17,0
14646,u20,s48,0
14647,u131,s19,1
14648,u149,s48,0
14649,u124,s5,0
14650,u190,s22,0
14651,u40,s6,0
14652,u114,s7,0
14653,u90,s5,0
14654,u45,s16,0
14655,u160,s37,0
14656,u145,s7,0
14657,u134,s21,1
14658,u131,s22,0
14659,u166,s3,1
14660,u184,s48,0
14661,u73,s26,0
14662,u87,s4,0
14663,u151,s48,0
14664,u102,s28,0
14665,u11,s30,0
14666,u171,s45,1
14667,u87,s17,0
14668,u156,s27,1
14669,u112,s1,0
14670,u72,s22,0
14671,u81,s10,0
14672,u197,s12,0
14673,u26,s43,0
14674,u97,s42,0
14675,u47,s49,0
14676,u134,s32,1
14677,u65,s32,0
14678,u89,s38,0
14679,u9,s16,0
14680,u104,s3,0
14681,u24,s14,1
14682,u123,s32,0
14683,u145,s13,0
14684,u125,s8,0
14685,u120,s49,0
14686,u183,s28,0
14687,u23,s14,0
14688,u39,s32,0
14689,u44,s46,0
14690,u36,s31,0
14691,u126,s38,0
14692,u12,s37,0
14693,u75,s5,0
14694,u37,s18,0
14695,u43,s24,0
14696,u115,s31,0
14697,u57,s9,0
14698,u44,s31,0
14699,u161,s44,0
14700,u24,s19,0
14701,u114,s30,0
14702,u64,s9,0
14703,u185,s27,0
14704,u50,s33,0
14705,u62,s30,0
14706,u60,s47,0
14707,u150,s22,0
14708,u167,s14,0
14709,u15,s27,0
14710,u87,s6,0
14711,u79,s16,0
14712,u44,s18,1
14713,u83,s3,0
14714,u163,s2,0
14715,u73,s20,1
14716,u82,s35,1
14717,u85,s15,0
14718,u184,s49,0
14719,u69,s19,0
14720,u84,s16,1
14721,u155,s36,0
14722,u96,s18,0
14723,u25,s3,1
14724,u21,s46,0
14725,u52,s21,0
14726,u0,s26,0
14727,u199,s29,0
14728,u84,s5,1
14729,u158,s49,1
14730,u187,s9,0
14731,u76,s23,0
14732,u35,s36,0
14733,u62,s29,0
14734,u111,s34,0
14735,u0,s32,1
14736,u167,s31,0
14737,u43,s45,0
14738,u109,s24,0
14739,u16,s3,0
14740,u184,s16,0
14741,u188,s43,0
14742,u117,s29,0
14743,u154,s28,0
14744,u193,s34,0
14745,u14,s49,1
14746,u178,s45,1
14747,u38,s28,0
14748,u47,s24,0
14749,u35,s2,0
14750,u48,s45,0
14751,u173,s40,1
14752,u68,s21,0
14753,u147,s34,1
14754,u161,s38,0
14755,u99,s26,0
14756,u52,s25,0
14757,u155,s43,0
14758,u160,s24,1
14759,u86,s49,0
14760,u70,s45,0
14761,u124,s1,0
14762,u69,s49,0
14763,u65,s14,0
14764,u160,s8,0
14765,u177,s28,0
14766,u188,s13,0
14767,u162,s45,0
14768,u47,s3,0
14769,u199,s22,0
14770,u144,s14,0
14771,u58,s17,0
14772,u197,s28,0
14773,u103,s46,0
14774,u54,s28,0
14775,u71,s31,0
14776,u69,s21,0
14777,u173,s48,0
14778,u182,s44,0
14779,u26,s37,0
14780,u54,s8,0
14781,u110,s40,1
14782,u116,s27,0
14783,u118,s1,0
14784,u33,s37,0
14785,u95,s15,0
14786,u120,s8,0
14787,u69,s10,0
14788,u146,s28,0
14789,u113,s43,0
14790,u92,s12,0
14791,u108,s41,0
14792,u104,s6,0
14793,u197,s22,1
14794,u198,s3,0
14795,u30,s49,0
14796,u45,s16,0
14797,u187,s37,0
14798,u65,s11,0
14799,u97,s22,0
14800,u17,s47,0
14801,u106,s6,0
14802,u134,s32,0
14803,u165,s41,1
14804,u156,s22,0
14805,u187,s38,0
14806,u95,s8,0
14807,u21,s19,0
14808,u138,s43,0
14809,u180,s19,0
14810,u11,s17,0
14811,u64,s44,0
14812,u41,s28,0
14813,u45,s36,0
14814,u145,s30,0
14815,u150,s45,1
14816,u183,s14,0
14817,u30,s34,0
14818,u127,s49,1
14819,u153,s28,0
14820,u157,s47,0
14821,u1,s2,0
14822,u90,s31,0
14823,u39,s4,0
14824,u153,s6,0
14825,u9,s37,0
14826,u137,s17,0
14827,u12,s40,0
14828,u57,s42,1
14829,u163,s25,1
14830,u123,s42,0
14831,u76,s45,1
14832,u99,s31,0
14833,u96,s10,0
14834,u126,s19,1
14835,u17,s34,0
14836,u93,s49,1
14837,u161,s37,1
14838,u130,s37,1
14839,u99,s9,0
14840,u45,s20,0
14841,u110,s18,0
14842,u35,s36,0
14843,u185,s20,0
14844,u169,s28,0
14845,u64,s22,0
14846,u102,s11,0
14847,u158,s1,0
14848,u164,s18,0
14849,u61,s16,1
14850,u50,s8,0
14851,u101,s24,0
14852,u23,s11,0
14853,u76,s41,0
14854,u95,s26,0
14855,u111,s23,0
14856,u54,s28,0
14857,u86,s0,0
14858,u23,s21,0
14859,u139,s39,0
14860,u179,s28,0
14861,u53,s34,0
14862,u79,s27,0
14863,u6,s30,0
14864,u37,s30,1
14865,u125,s3,0
14866,u95,s49,1
14867,u177,s34,0
14868,u169,s14,0
14869,u42,s49,0
14870,u163,s42,0
14871,u63,s45,0
14872,u120,s10,0
14873,u137,s14,0
14874,u163,s20,0
14875,u88,s15,0
14876,u178,s5,0
14877,u68,s0,0
14878,u7,s15,1
14879,u48,s16,0
14880,u161,s38,1
14881,u1,s22,1
14882,u131,s16,0
14883,u151,s4,0
14884,u8,s19,0
14885,u153,s21,0
14886,u89,s7,0
14887,u109,s7,0
14888,u39,s32,0
14889,u94,s5,0
14890,u1,s44,0
14891,u149,s1,1
14892,u96,s26,0
14893,u196,s48,0
14894,u23,s30,0
14895,u189,s39,0
14896,u40,s14,0
14897,u30,s31,0
14898,u151,s42,1
14899,u196,s31,0
14900,u173,s22,1
14901,u117,s27,0
14902,u127,s7,0
14903,u171,s49,0
14904,u167,s18,1
14905,u179,s13,0
14906,u61,s12,0
14907,u155,s20,0
14908,u74,s47,0
14909,u37,s42,0
14910,u10,s9,0
14911,u112,s12,0
14912,u46,s2,0
14913,u41,s13,0
14914,u24,s4,0
14915,u90,s19,0
14916,u69,s40,1
14917,u24,s1,0
14918,u2,s28,0
14919,u97,s18,1
14920,u181,s49,1
14921,u35,s25,0
14922,u3,s4,0
14923,u64,s26,0
14924,u18,s40,0
14925,u129,s25,1
14926,u138,s49,0
14927,u65,s45,0
14928,u3,s35,0
14929,u140,s40,1
14930,u101,s37,0
14931,u77,s43,0
14932,u45,s42,0
14933,u146,s16,1
14934,u90,s40,0
14935,u44,s22,1
14936,u51,s32,0
14937,u98,s16,1
14938,u60,s28,0
14939,u135,s47,0
14940,u82,s47,1
14941,u49,s22,0
14942,u122,s8,0
14943,u114,s48,0
14944,u77,s9,1
14945,u40,s42,0
14946,u97,s8,0
14947,u79,s39,0
14948,u33,s34,0
14949,u77,s13,0
14950,u18,s1,0
14951,u92,s28,1
14952,u114,s37,1
14953,u93,s46,0
14954,u195,s38,0
14955,u95,s9,0
14956,u103,s38,0
14957,u168,s9,1
14958,u156,s22,0
14959,u171,s9,1
14960,u72,s42,0
14961,u191,s9,0
14962,u164,s25,1
14963,u30,s47,0
14964,u51,s30,0
14965,u8,s22,0
14966,u109,s8,0
14967,u193,s12,0
14968,u164,s6,0
14969,u52,s12,0
14970,u134,s4,0
14971,u185,s29,0
14972,u185,s48,0
14973,u93,s22,1
14974,u84,s24,0
14975,u39,s27,1
14976,u140,s16,0
14977,u99,s12,0
14978,u22,s32,0
14979,u142,s48,0
14980,u133,s2,0
14981,u173,s22,1
14982,u129,s48,0
14983,u26,s12,0
14984,u130,s3,0
14985,u181,s14,0
14986,u38,s40,0
14987,u95,s43,0
14988,u142,s35,0
14989,u132,s28,0
14990,u109,s29,0
14991,u28,s31,1
14992,u1,s17,0
14993,u55,s38,1
14994,u48,s23,0
14995,u53,s32,0
14996,u125,s45,0
14997,u26,s40,1
14998,u122,s43,1
14999,u155,s3,0
15000,u28,s16,0
15001,u58,s17,1
15002,u186,s14,0
15003,u159,s36,0
15004,u94,s31,0
15005,u8,s0,0
15006,u39,s0,0
15007,u136,s28,0
15008,u115,s30,0
15009,u193,s33,0
15010,u5,s18,0
15011,u0,s25,0
15012,u81,s28,0
15013,u68,s13,0
15014,u147,s1,0
15015,u181,s37,0
15016,u66,s43,0
15017,u61,s16,0
15018,u76,s42,0
15019,u198,s48,0
15020,u114,s43,1
15021,u134,s3,0
15022,u164,s42,0
15023,u66,s30,0
15024,u184,s14,0
15025,u52,s9,1
15026,u36,s22,0
15027,u29,s30,0
15028,u114,s3,0
15029,u194,s38,0
15030,u47,s49,1
15031,u72,s47,0
15032,u170,s35,0
15033,u43,s16,0
15034,u118,s35,0
15035,u53,s37,0
15036,u144,s32,1
15037,u59,s40,0
15038,u102,s10,0
15039,u127,s14,0
15040,u111,s17,0
15041,u3,s38,1
15042,u88,s33,0
15043,u32,s11,0
15044,u108,s41,0
15045,u71,s45,0
15046,u117,s23,0
15047,u102,s32,0
15048,u77,s32,0
15049,u83,s0,0
15050,u166,s3,0
15051,u52,s9,1
15052,u158,s22,0
15053,u30,s6,0
15054,u11,s20,0
15055,u7,s44,0
15056,u6,s32,0
15057,u152,s44,0
15058,u52,s3,0
15059,u162,s14,0
15060,u29,s31,0
15061,u50,s5,0
15062,u165,s20,0
15063,u21,s2,0
15064,u193,s22,0
15065,u66,s15,0
15066,u47,s39,0
15067,u102,s0,0
15068,u106,s17,0
15069,u69,s30,0
15070,u27,s49,0
15071,u171,s34,0
15072,u178,s30,1
15073,u30,s5,1
15074,u91,s40,1
15075,u129,s26,0
15076,u89,s47,1
15077,u62,s34,0
15078,u163,s41,0
15079,u81,s31,0
15080,u119,s14,0
15081,u170,s28,0
15082,u127,s30,0
15083,u33,s41,0
15084,u115,s40,0
15085,u169,s24,0
15086,u49,s19,1
15087,u172,s18,0
15088,u10,s28,1
15089,u90,s43,1
15090,u163,s14,0
15091,u51,s0,0
15092,u5,s39,0
15093,u57,s39,1
15094,u10,s29,0
15095,u114,s28,1
15096,u88,s4,1
15097,u130,s11,0
15098,u84,s39,1
15099,u168,s5,0
15100,u40,s43,1
15101,u114,s10,0
15102,u109,s47,0
15103,u62,s29,0
15104,u48,s40,0
15105,u125,s42,0
15106,u46,s30,0
15107,u14,s39,0
15108,u11,s34,1
15109,u74,s8,0
15110,u8,s39,0
15111,u15,s45,1
