result,user_id,item_id,skill,date
0,12,38,31,2019-04-07 09:51:58
0,175,426,15,2019-04-07 09:52:38
0,7,346,2,2019-04-07 09:53:01
0,156,11,44,2019-04-07 09:53:52
0,162,376,"42,47",2019-04-07 09:54:12
0,120,417,42,2019-04-07 09:55:10
1,124,284,13,2019-04-07 09:55:13
0,55,79,"14,25",2019-04-07 09:55:16
0,51,152,"26,34",2019-04-07 09:55:28
0,43,476,18,2019-04-07 09:55:48
0,187,192,25,2019-04-07 09:56:23
1,109,89,"32,43",2019-04-07 09:57:22
0,22,387,"34,46",2019-04-07 09:57:28
0,180,362,37,2019-04-07 09:58:03
0,67,36,32,2019-04-07 09:58:28
0,195,47,33,2019-04-07 09:58:32
0,64,469,"32,36",2019-04-07 09:59:26
0,91,342,48,2019-04-07 09:59:34
1,31,71,4,2019-04-07 10:00:18
1,190,118,32,2019-04-07 10:01:09
0,91,259,39,2019-04-07 10:01:58
0,157,400,3,2019-04-07 10:02:55
0,168,91,3,2019-04-07 10:03:47
0,144,139,"43,44",2019-04-07 10:04:11
1,18,227,20,2019-04-07 10:04:54
0,142,110,"7,46",2019-04-07 10:05:28
1,63,100,0,2019-04-07 10:05:29
0,20,487,48,2019-04-07 10:06:19
0,101,104,18,2019-04-07 10:06:25
0,173,96,38,2019-04-07 10:07:04
0,157,77,12,2019-04-07 10:07:53
0,56,103,"30,42",2019-04-07 10:08:49
0,92,130,34,2019-04-07 10:09:01
0,171,297,45,2019-04-07 10:09:26
0,152,405,"5,44",2019-04-07 10:09:59
1,89,40,28,2019-04-07 10:10:05
0,118,5,34,2019-04-07 10:10:16
0,185,122,"4,45",2019-04-07 10:11:14
0,7,235,"39,49",2019-04-07 10:11:48
0,45,212,"22,45",2019-04-07 10:12:29
0,107,424,36,2019-04-07 10:12:42
1,152,414,38,2019-04-07 10:13:00
0,184,493,42,2019-04-07 10:13:09
0,17,470,45,2019-04-07 10:13:46
0,15,206,9,2019-04-07 10:14:43
0,64,109,"8,9",2019-04-07 10:15:02
0,24,249,"28,30",2019-04-07 10:15:38
0,110,394,25,2019-04-07 10:15:45
0,97,99,14,2019-04-07 10:16:43
0,47,395,6,2019-04-07 10:17:07
1,32,211,10,2019-04-07 10:17:56
0,7,246,"16,22",2019-04-07 10:18:55
0,80,419,"22,48",2019-04-07 10:19:39
0,111,29,47,2019-04-07 10:20:32
0,73,329,"40,45",2019-04-07 10:21:10
1,39,422,48,2019-04-07 10:21:50
0,78,182,10,2019-04-07 10:22:00
0,170,346,2,2019-04-07 10:22:41
0,108,479,8,2019-04-07 10:23:39
0,71,291,"20,43",2019-04-07 10:24:19
0,83,87,0,2019-04-07 10:24:33
0,70,433,47,2019-04-07 10:25:18
0,26,134,38,2019-04-07 10:25:29
0,10,36,32,2019-04-07 10:25:54
1,79,209,41,2019-04-07 10:26:28
1,38,438,11,2019-04-07 10:26:51
0,89,202,43,2019-04-07 10:27:40
0,27,302,"20,35",2019-04-07 10:28:35
0,70,304,35,2019-04-07 10:29:17
0,31,320,"19,21",2019-04-07 10:29:27
0,138,447,11,2019-04-07 10:29:35
0,121,163,42,2019-04-07 10:30:01
0,32,320,"19,21",2019-04-07 10:30:54
0,42,293,40,2019-04-07 10:31:46
0,110,275,4,2019-04-07 10:32:24
1,113,393,41,2019-04-07 10:32:51
0,101,407,"19,33",2019-04-07 10:33:44
0,46,418,"3,31",2019-04-07 10:33:51
0,78,425,"36,39",2019-04-07 10:34:02
0,177,335,43,2019-04-07 10:35:01
0,128,466,6,2019-04-07 10:35:45
0,110,497,22,2019-04-07 10:36:18
0,81,129,"15,30",2019-04-07 10:36:49
0,112,174,"36,41",2019-04-07 10:37:18
0,168,245,35,2019-04-07 10:38:10
0,121,169,29,2019-04-07 10:38:36
1,63,185,17,2019-04-07 10:39:01
0,59,397,49,2019-04-07 10:39:21
0,186,362,37,2019-04-07 10:40:19
0,192,40,28,2019-04-07 10:40:38
0,125,377,47,2019-04-07 10:41:25
0,2,218,"2,4",2019-04-07 10:41:56
0,68,103,"30,42",2019-04-07 10:42:09
0,14,453,45,2019-04-07 10:42:41
0,139,124,33,2019-04-07 10:42:48
1,72,489,1,2019-04-07 10:43:24
0,144,11,44,2019-04-07 10:43:39
1,131,168,8,2019-04-07 10:44:35
1,149,226,16,2019-04-07 10:45:31
0,108,46,"2,14",2019-04-07 10:45:52
1,137,491,16,2019-04-07 10:46:44
0,185,260,"11,19",2019-04-07 10:47:40
0,177,346,2,2019-04-07 10:47:56
0,89,22,3,2019-04-07 10:48:26
0,74,289,"16,27",2019-04-07 10:49:14
0,129,302,"20,35",2019-04-07 10:49:41
0,171,119,"21,29",2019-04-07 10:49:48
0,139,249,"28,30",2019-04-07 10:50:20
1,67,294,38,2019-04-07 10:50:36
0,104,166,43,2019-04-07 10:51:27
0,98,373,23,2019-04-07 10:52:05
0,137,299,"6,34",2019-04-07 10:52:56
0,169,398,31,2019-04-07 10:53:06
0,56,362,37,2019-04-07 10:53:14
0,44,40,28,2019-04-07 10:53:25
1,147,49,19,2019-04-07 10:53:53
0,85,36,32,2019-04-07 10:54:27
1,136,352,45,2019-04-07 10:54:40
0,84,294,38,2019-04-07 10:55:27
0,37,132,25,2019-04-07 10:55:42
0,117,88,4,2019-04-07 10:56:29
0,10,162,37,2019-04-07 10:57:26
0,169,147,27,2019-04-07 10:57:31
0,110,357,27,2019-04-07 10:57:51
1,75,269,48,2019-04-07 10:58:03
0,88,267,"17,45",2019-04-07 10:58:50
0,164,456,"34,37",2019-04-07 10:59:18
0,72,370,9,2019-04-07 10:59:58
0,29,383,"7,30",2019-04-07 11:00:36
0,62,272,"26,44",2019-04-07 11:01:32
0,80,248,25,2019-04-07 11:01:47
0,129,389,"35,41",2019-04-07 11:02:30
0,64,434,"28,36",2019-04-07 11:02:55
0,96,456,"34,37",2019-04-07 11:03:53
0,2,425,"36,39",2019-04-07 11:04:42
0,127,286,45,2019-04-07 11:05:10
0,182,228,30,2019-04-07 11:05:32
0,136,14,12,2019-04-07 11:05:51
0,60,319,"8,27",2019-04-07 11:06:46
0,121,62,30,2019-04-07 11:07:33
0,36,228,30,2019-04-07 11:07:34
0,146,78,8,2019-04-07 11:07:45
0,51,406,26,2019-04-07 11:08:10
0,178,172,"31,35",2019-04-07 11:08:53
0,55,395,6,2019-04-07 11:09:23
0,80,165,"3,35",2019-04-07 11:10:18
0,153,9,12,2019-04-07 11:11:07
0,35,223,"2,15",2019-04-07 11:11:24
0,90,457,20,2019-04-07 11:12:19
0,177,401,28,2019-04-07 11:12:55
0,105,394,25,2019-04-07 11:12:57
0,30,454,"13,22",2019-04-07 11:13:45
0,139,19,8,2019-04-07 11:14:06
0,110,10,10,2019-04-07 11:14:31
0,130,348,"12,36",2019-04-07 11:14:36
0,116,443,8,2019-04-07 11:15:19
0,47,200,49,2019-04-07 11:16:04
0,38,143,41,2019-04-07 11:16:27
0,90,339,"24,28",2019-04-07 11:17:08
1,152,443,8,2019-04-07 11:17:35
0,55,354,9,2019-04-07 11:18:01
0,74,381,"34,48",2019-04-07 11:18:44
0,59,168,8,2019-04-07 11:18:49
1,172,430,29,2019-04-07 11:19:23
0,187,33,"25,40",2019-04-07 11:20:04
0,194,77,12,2019-04-07 11:21:03
0,67,441,"16,38",2019-04-07 11:21:22
1,21,42,5,2019-04-07 11:21:56
0,170,413,"5,32",2019-04-07 11:21:59
0,22,14,12,2019-04-07 11:22:42
0,92,481,22,2019-04-07 11:22:43
0,39,455,"30,44",2019-04-07 11:22:49
0,133,402,32,2019-04-07 11:23:13
0,14,16,"41,44",2019-04-07 11:23:59
1,62,467,"1,47",2019-04-07 11:24:12
0,78,51,1,2019-04-07 11:24:35
0,58,104,18,2019-04-07 11:24:56
0,183,454,"13,22",2019-04-07 11:25:39
0,145,23,30,2019-04-07 11:26:06
0,135,140,22,2019-04-07 11:27:02
0,51,295,43,2019-04-07 11:27:16
0,93,251,7,2019-04-07 11:28:01
0,121,454,"13,22",2019-04-07 11:28:10
0,179,54,0,2019-04-07 11:29:09
0,189,478,"11,45",2019-04-07 11:29:12
0,77,312,"1,49",2019-04-07 11:29:50
0,60,488,12,2019-04-07 11:30:11
0,127,389,"35,41",2019-04-07 11:30:13
0,154,265,44,2019-04-07 11:30:40
0,116,71,4,2019-04-07 11:31:39
0,167,91,3,2019-04-07 11:32:01
0,58,88,4,2019-04-07 11:32:44
0,100,442,12,2019-04-07 11:33:20
0,130,444,"12,38",2019-04-07 11:33:46
0,121,259,39,2019-04-07 11:34:33
0,155,155,"4,46",2019-04-07 11:35:17
0,95,236,9,2019-04-07 11:35:32
0,93,327,37,2019-04-07 11:35:35
1,52,448,5,2019-04-07 11:36:04
0,39,160,38,2019-04-07 11:36:29
0,195,128,41,2019-04-07 11:37:16
0,102,130,34,2019-04-07 11:37:36
0,163,483,28,2019-04-07 11:37:52
0,143,451,30,2019-04-07 11:38:44
0,165,39,"15,29",2019-04-07 11:39:06
1,119,134,38,2019-04-07 11:39:32
0,6,434,"28,36",2019-04-07 11:40:26
1,35,54,0,2019-04-07 11:41:18
0,40,1,32,2019-04-07 11:41:25
0,184,218,"2,4",2019-04-07 11:41:45
0,141,130,34,2019-04-07 11:42:40
0,128,231,"46,49",2019-04-07 11:42:45
0,154,133,"31,45",2019-04-07 11:42:52
0,182,56,6,2019-04-07 11:42:57
0,124,8,43,2019-04-07 11:43:06
0,174,284,13,2019-04-07 11:43:12
0,178,256,"31,32",2019-04-07 11:43:43
1,190,277,30,2019-04-07 11:44:26
0,110,209,41,2019-04-07 11:44:57
0,80,160,38,2019-04-07 11:45:00
1,91,412,28,2019-04-07 11:45:58
0,106,261,10,2019-04-07 11:46:51
0,190,174,"36,41",2019-04-07 11:47:04
0,172,494,"0,32",2019-04-07 11:47:25
0,59,270,0,2019-04-07 11:47:34
0,185,454,"13,22",2019-04-07 11:48:20
0,119,39,"15,29",2019-04-07 11:48:52
0,120,97,"14,44",2019-04-07 11:49:03
0,44,40,28,2019-04-07 11:49:47
0,150,30,30,2019-04-07 11:50:03
1,70,373,23,2019-04-07 11:50:42
0,7,220,28,2019-04-07 11:51:10
0,194,120,37,2019-04-07 11:51:27
0,27,324,32,2019-04-07 11:51:31
0,176,233,27,2019-04-07 11:52:05
0,139,416,"47,49",2019-04-07 11:52:59
0,185,379,31,2019-04-07 11:53:16
0,58,332,49,2019-04-07 11:53:25
0,63,228,30,2019-04-07 11:53:28
0,183,342,48,2019-04-07 11:54:19
1,0,219,15,2019-04-07 11:55:02
0,93,68,11,2019-04-07 11:55:57
0,102,210,"26,28",2019-04-07 11:56:14
1,50,236,9,2019-04-07 11:56:38
0,158,80,"26,27",2019-04-07 11:57:00
1,37,326,"2,47",2019-04-07 11:57:13
0,179,240,12,2019-04-07 11:58:04
0,187,245,35,2019-04-07 11:58:14
0,106,58,22,2019-04-07 11:59:13
0,7,142,40,2019-04-07 11:59:20
0,30,266,45,2019-04-07 12:00:06
0,190,151,"7,24",2019-04-07 12:00:46
0,152,384,"32,40",2019-04-07 12:01:43
0,74,446,22,2019-04-07 12:02:06
1,79,64,30,2019-04-07 12:02:50
0,160,250,"5,29",2019-04-07 12:03:33
0,10,32,39,2019-04-07 12:04:12
0,82,413,"5,32",2019-04-07 12:05:04
0,172,317,46,2019-04-07 12:05:48
0,183,378,18,2019-04-07 12:06:33
0,83,496,47,2019-04-07 12:07:09
0,12,355,10,2019-04-07 12:07:16
0,35,380,"30,36",2019-04-07 12:07:19
0,64,100,0,2019-04-07 12:07:35
1,3,283,5,2019-04-07 12:08:17
0,118,298,43,2019-04-07 12:08:41
0,83,306,"8,47",2019-04-07 12:09:34
0,66,466,6,2019-04-07 12:10:16
0,186,133,"31,45",2019-04-07 12:11:01
0,23,317,46,2019-04-07 12:11:14
0,8,389,"35,41",2019-04-07 12:11:49
1,189,91,3,2019-04-07 12:12:21
0,76,497,22,2019-04-07 12:12:24
0,66,66,23,2019-04-07 12:13:03
1,167,388,37,2019-04-07 12:13:40
0,26,290,"17,28",2019-04-07 12:14:39
0,196,78,8,2019-04-07 12:15:17
0,7,214,22,2019-04-07 12:15:57
0,88,234,"33,41",2019-04-07 12:16:44
1,116,92,26,2019-04-07 12:17:37
1,99,225,49,2019-04-07 12:17:40
0,191,337,18,2019-04-07 12:17:56
0,158,181,16,2019-04-07 12:18:50
0,93,360,32,2019-04-07 12:19:14
0,47,162,37,2019-04-07 12:19:31
0,141,51,1,2019-04-07 12:20:21
1,143,285,34,2019-04-07 12:21:06
0,142,23,30,2019-04-07 12:21:16
1,146,472,29,2019-04-07 12:21:25
0,184,119,"21,29",2019-04-07 12:21:46
0,164,444,"12,38",2019-04-07 12:21:47
0,166,475,"36,42",2019-04-07 12:22:45
0,177,316,"39,45",2019-04-07 12:23:41
0,38,98,6,2019-04-07 12:24:25
0,27,471,36,2019-04-07 12:24:45
0,58,288,"2,40",2019-04-07 12:24:58
0,188,302,"20,35",2019-04-07 12:25:47
0,174,11,44,2019-04-07 12:26:13
1,136,185,17,2019-04-07 12:26:40
0,77,384,"32,40",2019-04-07 12:27:05
0,115,406,26,2019-04-07 12:27:59
1,159,168,8,2019-04-07 12:28:42
0,37,283,5,2019-04-07 12:29:26
0,105,169,29,2019-04-07 12:30:12
1,128,303,1,2019-04-07 12:30:38
0,149,285,34,2019-04-07 12:31:25
0,14,233,27,2019-04-07 12:32:17
0,168,110,"7,46",2019-04-07 12:32:56
0,89,402,32,2019-04-07 12:33:48
1,14,497,22,2019-04-07 12:34:30
0,59,86,5,2019-04-07 12:34:54
0,81,290,"17,28",2019-04-07 12:35:47
0,139,110,"7,46",2019-04-07 12:35:48
0,174,11,44,2019-04-07 12:36:03
0,22,269,48,2019-04-07 12:36:46
0,2,43,"8,32",2019-04-07 12:37:42
0,138,389,"35,41",2019-04-07 12:38:06
0,198,348,"12,36",2019-04-07 12:38:24
0,80,460,22,2019-04-07 12:39:17
1,137,23,30,2019-04-07 12:40:15
1,41,412,28,2019-04-07 12:40:45
0,52,73,"16,21",2019-04-07 12:41:13
0,172,449,23,2019-04-07 12:42:05
1,86,102,13,2019-04-07 12:42:13
0,142,80,"26,27",2019-04-07 12:43:12
1,154,195,38,2019-04-07 12:43:47
0,73,431,31,2019-04-07 12:44:12
0,9,112,47,2019-04-07 12:44:49
0,73,247,32,2019-04-07 12:45:01
0,177,216,30,2019-04-07 12:45:29
0,184,84,21,2019-04-07 12:46:20
0,122,130,34,2019-04-07 12:46:44
0,166,257,16,2019-04-07 12:47:33
1,96,417,42,2019-04-07 12:48:21
0,18,441,"16,38",2019-04-07 12:49:07
0,2,467,"1,47",2019-04-07 12:50:01
0,121,297,45,2019-04-07 12:50:36
0,190,134,38,2019-04-07 12:50:52
0,70,270,0,2019-04-07 12:51:19
0,40,416,"47,49",2019-04-07 12:51:21
0,19,499,"15,23",2019-04-07 12:51:54
0,80,208,"17,19",2019-04-07 12:52:49
1,13,448,5,2019-04-07 12:52:54
1,120,361,44,2019-04-07 12:53:15
0,85,394,25,2019-04-07 12:53:39
1,96,179,38,2019-04-07 12:54:17
0,61,340,42,2019-04-07 12:54:38
0,135,317,46,2019-04-07 12:54:59
0,82,105,3,2019-04-07 12:55:21
0,175,402,32,2019-04-07 12:56:03
0,197,52,"3,15",2019-04-07 12:56:17
0,109,409,3,2019-04-07 12:56:56
0,131,239,25,2019-04-07 12:57:01
0,4,84,21,2019-04-07 12:57:21
1,126,190,42,2019-04-07 12:57:31
0,105,473,18,2019-04-07 12:57:50
0,25,311,7,2019-04-07 12:57:54
0,105,300,"26,32",2019-04-07 12:58:45
0,77,370,9,2019-04-07 12:59:40
0,157,151,"7,24",2019-04-07 13:00:21
0,7,445,20,2019-04-07 13:00:39
0,52,275,4,2019-04-07 13:01:03
1,161,285,34,2019-04-07 13:01:17
0,71,260,"11,19",2019-04-07 13:02:03
0,141,342,48,2019-04-07 13:02:08
1,127,87,0,2019-04-07 13:02:58
1,134,467,"1,47",2019-04-07 13:03:23
0,140,41,"27,47",2019-04-07 13:03:42
0,100,110,"7,46",2019-04-07 13:04:36
0,129,452,42,2019-04-07 13:05:24
0,175,458,"40,44",2019-04-07 13:06:18
0,17,246,"16,22",2019-04-07 13:07:08
0,142,370,9,2019-04-07 13:07:54
0,54,222,1,2019-04-07 13:08:21
0,178,308,29,2019-04-07 13:08:33
0,19,66,23,2019-04-07 13:08:56
0,122,403,"32,45",2019-04-07 13:09:44
0,52,57,28,2019-04-07 13:09:57
0,126,177,40,2019-04-07 13:10:39
1,192,370,9,2019-04-07 13:11:33
0,119,491,16,2019-04-07 13:11:57
0,195,158,39,2019-04-07 13:12:04
0,159,483,28,2019-04-07 13:12:36
0,138,16,"41,44",2019-04-07 13:12:39
0,47,381,"34,48",2019-04-07 13:13:03
0,16,181,16,2019-04-07 13:13:27
0,75,260,"11,19",2019-04-07 13:13:33
0,132,498,"8,25",2019-04-07 13:14:17
0,184,373,23,2019-04-07 13:14:35
0,30,91,3,2019-04-07 13:14:36
1,25,303,1,2019-04-07 13:14:51
0,76,148,11,2019-04-07 13:15:21
1,180,185,17,2019-04-07 13:16:06
1,140,406,26,2019-04-07 13:16:42
0,61,388,37,2019-04-07 13:17:12
0,81,164,45,2019-04-07 13:17:15
0,124,456,"34,37",2019-04-07 13:17:47
0,181,395,6,2019-04-07 13:18:25
1,36,402,32,2019-04-07 13:18:55
0,174,414,38,2019-04-07 13:19:29
0,114,241,19,2019-04-07 13:19:50
0,135,457,20,2019-04-07 13:19:59
0,139,470,45,2019-04-07 13:20:17
0,57,124,33,2019-04-07 13:20:35
0,82,204,49,2019-04-07 13:21:12
0,101,147,27,2019-04-07 13:21:34
0,9,463,"38,48",2019-04-07 13:22:03
1,176,492,12,2019-04-07 13:22:53
0,89,443,8,2019-04-07 13:23:15
0,5,482,49,2019-04-07 13:23:35
0,49,200,49,2019-04-07 13:23:48
0,160,473,18,2019-04-07 13:24:47
0,154,53,11,2019-04-07 13:25:38
0,0,195,38,2019-04-07 13:25:43
0,89,174,"36,41",2019-04-07 13:26:29
1,51,341,24,2019-04-07 13:26:52
0,157,360,32,2019-04-07 13:27:31
0,40,315,28,2019-04-07 13:27:44
0,199,451,30,2019-04-07 13:28:18
0,126,338,"6,42",2019-04-07 13:28:20
1,93,453,45,2019-04-07 13:28:26
0,48,28,44,2019-04-07 13:28:44
0,82,258,41,2019-04-07 13:28:45
0,90,481,22,2019-04-07 13:28:46
0,83,108,49,2019-04-07 13:28:53
0,158,380,"30,36",2019-04-07 13:29:25
1,26,230,8,2019-04-07 13:29:37
0,94,224,6,2019-04-07 13:30:21
0,77,412,28,2019-04-07 13:30:55
0,159,207,28,2019-04-07 13:31:44
1,95,185,17,2019-04-07 13:32:39
0,75,192,25,2019-04-07 13:33:21
0,1,302,"20,35",2019-04-07 13:33:31
0,130,490,"10,21",2019-04-07 13:34:08
0,189,397,49,2019-04-07 13:34:52
0,28,171,24,2019-04-07 13:35:22
0,127,430,29,2019-04-07 13:35:26
0,165,204,49,2019-04-07 13:35:40
0,151,90,8,2019-04-07 13:35:47
0,2,100,0,2019-04-07 13:36:26
0,141,153,22,2019-04-07 13:37:12
0,27,307,"2,17",2019-04-07 13:37:24
0,157,260,"11,19",2019-04-07 13:37:56
0,119,23,30,2019-04-07 13:38:43
0,140,335,43,2019-04-07 13:39:13
1,149,140,22,2019-04-07 13:40:07
0,7,297,45,2019-04-07 13:40:25
0,47,422,48,2019-04-07 13:40:56
1,50,106,19,2019-04-07 13:41:47
1,166,15,23,2019-04-07 13:41:55
0,123,268,"18,31",2019-04-07 13:42:01
0,115,379,31,2019-04-07 13:42:03
1,98,32,39,2019-04-07 13:42:49
1,82,68,11,2019-04-07 13:43:12
0,61,292,44,2019-04-07 13:43:37
0,25,257,16,2019-04-07 13:44:34
0,42,272,"26,44",2019-04-07 13:45:20
1,49,224,6,2019-04-07 13:45:35
0,74,83,41,2019-04-07 13:45:47
1,176,225,49,2019-04-07 13:46:16
0,55,279,19,2019-04-07 13:46:38
0,22,106,19,2019-04-07 13:46:51
1,194,312,"1,49",2019-04-07 13:47:38
0,49,446,22,2019-04-07 13:47:47
0,15,435,24,2019-04-07 13:47:59
0,32,127,"10,32",2019-04-07 13:48:02
0,158,339,"24,28",2019-04-07 13:48:03
0,125,282,"14,24",2019-04-07 13:48:45
0,127,220,28,2019-04-07 13:49:19
1,67,476,18,2019-04-07 13:49:35
0,64,375,20,2019-04-07 13:49:46
0,179,215,38,2019-04-07 13:49:55
1,108,76,27,2019-04-07 13:50:09
0,97,168,8,2019-04-07 13:50:30
0,104,417,42,2019-04-07 13:51:12
0,42,163,42,2019-04-07 13:51:45
0,117,106,19,2019-04-07 13:52:44
0,146,184,13,2019-04-07 13:53:42
0,49,140,22,2019-04-07 13:54:01
0,22,96,38,2019-04-07 13:54:45
0,180,159,10,2019-04-07 13:55:05
0,128,241,19,2019-04-07 13:55:50
0,30,359,"35,39",2019-04-07 13:55:59
0,42,92,26,2019-04-07 13:56:56
0,12,447,11,2019-04-07 13:57:21
0,166,382,10,2019-04-07 13:57:47
0,58,401,28,2019-04-07 13:58:26
0,137,155,"4,46",2019-04-07 13:59:12
0,141,409,3,2019-04-07 13:59:45
0,177,466,6,2019-04-07 14:00:36
0,130,35,"5,14",2019-04-07 14:01:24
0,48,380,"30,36",2019-04-07 14:01:48
1,118,309,30,2019-04-07 14:02:29
0,136,241,19,2019-04-07 14:02:38
0,108,468,27,2019-04-07 14:03:09
0,160,334,27,2019-04-07 14:04:02
0,168,112,47,2019-04-07 14:04:04
1,178,178,2,2019-04-07 14:04:28
0,138,427,"6,36",2019-04-07 14:05:27
1,113,199,49,2019-04-07 14:06:08
0,116,487,48,2019-04-07 14:07:00
1,67,154,49,2019-04-07 14:07:22
0,52,195,38,2019-04-07 14:07:33
0,126,498,"8,25",2019-04-07 14:08:20
0,188,190,42,2019-04-07 14:09:07
0,33,339,"24,28",2019-04-07 14:09:38
0,94,264,20,2019-04-07 14:09:56
0,21,217,8,2019-04-07 14:10:01
0,119,389,"35,41",2019-04-07 14:10:06
0,195,105,3,2019-04-07 14:10:14
1,14,45,"11,43",2019-04-07 14:10:38
1,45,323,21,2019-04-07 14:11:20
0,180,40,28,2019-04-07 14:12:06
0,109,467,"1,47",2019-04-07 14:12:55
0,57,192,25,2019-04-07 14:13:22
0,36,119,"21,29",2019-04-07 14:13:35
0,145,288,"2,40",2019-04-07 14:13:59
0,157,79,"14,25",2019-04-07 14:14:04
0,112,80,"26,27",2019-04-07 14:14:45
1,59,379,31,2019-04-07 14:15:36
0,196,89,"32,43",2019-04-07 14:16:18
0,129,147,27,2019-04-07 14:16:19
0,130,312,"1,49",2019-04-07 14:16:35
1,113,287,19,2019-04-07 14:17:31
0,43,393,41,2019-04-07 14:18:29
0,65,239,25,2019-04-07 14:18:52
1,108,14,12,2019-04-07 14:18:55
0,22,149,29,2019-04-07 14:19:41
1,128,431,31,2019-04-07 14:20:17
0,153,347,"22,28",2019-04-07 14:20:40
0,4,168,8,2019-04-07 14:21:14
1,82,366,3,2019-04-07 14:21:15
0,126,65,"2,28",2019-04-07 14:22:01
0,19,328,23,2019-04-07 14:22:42
0,177,236,9,2019-04-07 14:23:08
0,76,458,"40,44",2019-04-07 14:23:41
0,129,452,42,2019-04-07 14:23:47
0,146,17,"3,38",2019-04-07 14:24:42
0,114,296,42,2019-04-07 14:24:59
0,141,66,23,2019-04-07 14:25:11
0,196,249,"28,30",2019-04-07 14:25:38
0,64,224,6,2019-04-07 14:25:58
0,19,318,"11,39",2019-04-07 14:26:55
0,24,402,32,2019-04-07 14:27:16
0,93,424,36,2019-04-07 14:27:40
1,20,173,4,2019-04-07 14:28:23
1,183,207,28,2019-04-07 14:29:16
0,24,404,"31,33",2019-04-07 14:30:03
0,189,172,"31,35",2019-04-07 14:30:35
1,50,238,38,2019-04-07 14:31:17
0,14,340,42,2019-04-07 14:31:26
0,7,245,35,2019-04-07 14:32:01
0,134,89,"32,43",2019-04-07 14:32:30
0,138,42,5,2019-04-07 14:32:32
0,69,176,"37,45",2019-04-07 14:33:25
0,78,251,7,2019-04-07 14:33:50
0,113,143,41,2019-04-07 14:34:22
0,111,385,"38,46",2019-04-07 14:35:08
0,75,452,42,2019-04-07 14:35:20
0,85,62,30,2019-04-07 14:36:16
0,175,375,20,2019-04-07 14:37:06
0,35,77,12,2019-04-07 14:37:18
0,147,288,"2,40",2019-04-07 14:37:58
0,143,60,"34,40",2019-04-07 14:38:20
0,19,347,"22,28",2019-04-07 14:39:00
0,179,185,17,2019-04-07 14:39:58
0,88,366,3,2019-04-07 14:40:03
0,34,277,30,2019-04-07 14:40:12
0,84,59,37,2019-04-07 14:40:15
1,53,72,32,2019-04-07 14:40:36
0,94,394,25,2019-04-07 14:41:02
0,61,184,13,2019-04-07 14:41:42
0,104,77,12,2019-04-07 14:41:59
0,55,92,26,2019-04-07 14:42:07
0,146,379,31,2019-04-07 14:42:13
1,124,370,9,2019-04-07 14:42:40
0,44,318,"11,39",2019-04-07 14:43:06
0,153,265,44,2019-04-07 14:43:09
0,138,261,10,2019-04-07 14:43:56
0,110,465,14,2019-04-07 14:44:03
0,50,50,43,2019-04-07 14:44:45
0,63,46,"2,14",2019-04-07 14:45:07
0,4,153,22,2019-04-07 14:45:47
1,183,2,7,2019-04-07 14:46:06
0,63,455,"30,44",2019-04-07 14:46:29
0,42,12,23,2019-04-07 14:46:59
0,72,458,"40,44",2019-04-07 14:47:53
0,127,419,"22,48",2019-04-07 14:48:14
1,63,219,15,2019-04-07 14:48:23
0,104,426,15,2019-04-07 14:49:04
0,41,333,3,2019-04-07 14:49:34
1,8,324,32,2019-04-07 14:50:08
0,102,318,"11,39",2019-04-07 14:50:59
0,163,95,49,2019-04-07 14:51:31
0,168,178,2,2019-04-07 14:51:39
0,176,128,41,2019-04-07 14:52:26
1,64,309,30,2019-04-07 14:52:45
0,106,461,2,2019-04-07 14:53:22
0,39,318,"11,39",2019-04-07 14:53:39
1,2,221,1,2019-04-07 14:54:12
1,193,261,10,2019-04-07 14:54:30
0,145,304,35,2019-04-07 14:55:05
0,11,303,1,2019-04-07 14:55:22
0,176,421,15,2019-04-07 14:55:53
0,106,0,28,2019-04-07 14:56:35
0,114,203,25,2019-04-07 14:57:04
0,135,74,"31,47",2019-04-07 14:57:36
1,29,374,35,2019-04-07 14:57:38
0,74,20,1,2019-04-07 14:58:15
0,94,161,"24,41",2019-04-07 14:58:50
0,101,454,"13,22",2019-04-07 14:59:34
0,169,15,23,2019-04-07 14:59:52
0,190,90,8,2019-04-07 15:00:09
1,17,476,18,2019-04-07 15:00:39
0,90,249,"28,30",2019-04-07 15:01:11
0,194,333,3,2019-04-07 15:01:16
0,154,277,30,2019-04-07 15:02:10
0,98,290,"17,28",2019-04-07 15:02:23
0,157,32,39,2019-04-07 15:02:48
0,96,346,2,2019-04-07 15:02:54
0,199,438,11,2019-04-07 15:03:27
0,83,344,"22,30",2019-04-07 15:03:41
0,34,17,"3,38",2019-04-07 15:03:49
0,30,70,30,2019-04-07 15:04:46
0,168,483,28,2019-04-07 15:05:45
0,11,225,49,2019-04-07 15:06:15
0,194,74,"31,47",2019-04-07 15:06:56
1,142,354,9,2019-04-07 15:07:42
0,134,33,"25,40",2019-04-07 15:08:34
0,65,478,"11,45",2019-04-07 15:09:25
1,46,100,0,2019-04-07 15:10:00
0,71,175,23,2019-04-07 15:10:50
1,172,230,8,2019-04-07 15:11:44
0,93,280,30,2019-04-07 15:11:45
1,101,112,47,2019-04-07 15:12:43
0,23,320,"19,21",2019-04-07 15:13:23
0,188,18,31,2019-04-07 15:13:49
0,162,462,"17,21",2019-04-07 15:14:04
0,53,168,8,2019-04-07 15:15:01
