result,user_id,item_id,skill,date
0,88,312,"7,12,33,38,46",2019-04-10 23:30:53
0,197,312,"7,12,33,38,46",2019-04-10 23:31:19
0,110,475,"29,43",2019-04-10 23:31:42
0,194,286,"10,12,19,41",2019-04-10 23:32:11
0,198,65,"1,26",2019-04-10 23:33:00
0,166,320,14,2019-04-10 23:33:43
0,73,451,"13,23,26,31,40",2019-04-10 23:33:49
0,157,481,16,2019-04-10 23:34:06
0,186,190,"0,7,34,35,49",2019-04-10 23:34:42
0,15,123,"7,24,26",2019-04-10 23:35:11
0,35,458,"19,30,36,43,44",2019-04-10 23:36:00
0,196,336,"3,21,22,33",2019-04-10 23:36:08
0,33,423,"5,27,42",2019-04-10 23:36:15
0,186,371,"4,26",2019-04-10 23:36:32
0,195,459,"15,19,21,23",2019-04-10 23:36:34
0,142,460,33,2019-04-10 23:36:49
0,11,64,"2,5,18,24,40",2019-04-10 23:37:42
0,171,135,"38,41,44",2019-04-10 23:38:24
0,146,133,"11,30,43",2019-04-10 23:39:11
1,105,296,39,2019-04-10 23:40:02
0,46,89,"8,26,40,47",2019-04-10 23:40:20
0,52,41,"32,37,42,45",2019-04-10 23:41:12
0,154,79,"22,30",2019-04-10 23:41:32
0,92,170,"4,5,22,45",2019-04-10 23:41:56
0,191,439,40,2019-04-10 23:42:33
0,35,69,"4,35",2019-04-10 23:42:39
0,75,251,46,2019-04-10 23:42:41
0,124,210,"8,12,36,45,49",2019-04-10 23:43:35
0,144,187,"24,25,28,31,34",2019-04-10 23:43:39
0,3,213,"0,46",2019-04-10 23:44:24
0,106,303,"2,3,5,10,49",2019-04-10 23:45:21
0,78,134,"0,41",2019-04-10 23:46:06
0,145,260,34,2019-04-10 23:46:57
0,138,439,40,2019-04-10 23:47:18
1,46,39,"3,15,44",2019-04-10 23:47:44
1,6,137,16,2019-04-10 23:48:30
0,122,86,"2,8,15,21,46",2019-04-10 23:49:26
0,181,137,16,2019-04-10 23:49:56
0,45,403,"4,20,36,45",2019-04-10 23:50:43
0,135,366,"9,43",2019-04-10 23:51:27
0,87,54,"15,21,40",2019-04-10 23:52:03
0,131,156,47,2019-04-10 23:52:58
0,191,314,"19,23,27,32,35",2019-04-10 23:53:32
0,98,473,"19,28,44,45",2019-04-10 23:54:15
0,167,456,"4,15,36",2019-04-10 23:54:44
0,68,160,"1,9,13,16,39",2019-04-10 23:55:33
0,23,482,24,2019-04-10 23:55:48
0,77,464,"11,12,15,36,43",2019-04-10 23:56:11
0,152,116,"20,35,37",2019-04-10 23:56:25
0,198,113,"26,27,33,39",2019-04-10 23:57:03
0,191,128,"14,16",2019-04-10 23:57:59
0,75,13,"7,28,41",2019-04-10 23:58:35
0,188,102,"12,13",2019-04-10 23:58:58
0,106,179,9,2019-04-10 23:59:23
0,60,470,"22,34",2019-04-10 23:59:53
0,32,210,"8,12,36,45,49",2019-04-11 00:00:49
0,160,469,"4,9,15,17,18",2019-04-11 00:01:23
0,18,221,"13,16,23,34,47",2019-04-11 00:01:39
0,171,129,42,2019-04-11 00:02:24
0,86,311,"29,43,44",2019-04-11 00:03:15
0,182,141,"8,13,41",2019-04-11 00:03:49
0,33,335,"4,8",2019-04-11 00:04:19
0,48,98,"14,16,25,37",2019-04-11 00:05:06
0,137,265,"14,22,27,39,43",2019-04-11 00:05:50
0,168,123,"7,24,26",2019-04-11 00:06:11
0,101,425,"23,30",2019-04-11 00:06:25
0,42,296,39,2019-04-11 00:07:21
0,115,414,"9,30,32",2019-04-11 00:07:56
0,176,3,"1,16,38,41",2019-04-11 00:07:57
0,168,337,"16,43",2019-04-11 00:08:32
0,26,19,"30,35,43,49",2019-04-11 00:09:05
0,128,298,"24,37,38",2019-04-11 00:09:07
0,167,91,"2,35",2019-04-11 00:10:06
0,49,284,"0,4,5,38,42",2019-04-11 00:10:11
0,77,450,"28,49",2019-04-11 00:10:44
0,152,293,"18,29,42,45",2019-04-11 00:11:19
1,65,6,17,2019-04-11 00:12:04
0,27,479,"11,12,17,26,33",2019-04-11 00:12:51
0,133,465,"0,16",2019-04-11 00:13:14
0,10,306,"0,33,34",2019-04-11 00:13:21
0,11,53,"4,7,15,33",2019-04-11 00:14:02
0,179,126,"19,26",2019-04-11 00:14:14
0,162,461,"12,20,24",2019-04-11 00:14:23
0,29,233,"0,20,29",2019-04-11 00:14:38
0,137,54,"15,21,40",2019-04-11 00:15:36
0,118,34,"7,40,44",2019-04-11 00:16:00
0,174,476,"11,38,40",2019-04-11 00:16:46
0,19,85,16,2019-04-11 00:17:08
0,112,56,"1,10,26,43",2019-04-11 00:17:23
0,167,43,4,2019-04-11 00:17:54
0,164,153,"0,7,17",2019-04-11 00:18:27
0,119,189,"1,4,11,32,45",2019-04-11 00:18:42
0,198,1,"5,32,33",2019-04-11 00:19:03
0,95,372,"6,19",2019-04-11 00:19:54
0,191,33,"1,6,8,14,38",2019-04-11 00:20:10
0,177,348,"15,16,30,36,40",2019-04-11 00:20:47
0,160,139,"0,16,24,30,42",2019-04-11 00:21:37
0,24,185,"2,3,26,45",2019-04-11 00:22:22
0,1,278,"5,10,29,44",2019-04-11 00:23:03
0,128,498,"9,24,28,37,39",2019-04-11 00:23:29
0,185,439,40,2019-04-11 00:24:26
0,64,38,"5,7,8,36,42",2019-04-11 00:25:05
0,1,40,29,2019-04-11 00:25:59
0,138,144,"0,3,27",2019-04-11 00:26:12
0,110,38,"5,7,8,36,42",2019-04-11 00:26:23
0,99,281,"13,15,19,38",2019-04-11 00:27:04
0,16,157,"8,12,17,27,37",2019-04-11 00:27:08
0,69,259,"5,10,17,18",2019-04-11 00:27:14
0,121,98,"14,16,25,37",2019-04-11 00:28:08
0,195,255,"6,14,15,29,38",2019-04-11 00:28:11
0,38,55,"0,3,5,12,49",2019-04-11 00:29:06
0,97,376,"3,6,13,34,39",2019-04-11 00:29:13
0,83,439,40,2019-04-11 00:29:45
0,33,245,"3,7,8",2019-04-11 00:30:28
0,70,71,"45,47",2019-04-11 00:31:07
0,27,276,31,2019-04-11 00:31:53
0,108,173,"1,18,19,22",2019-04-11 00:32:41
0,125,260,34,2019-04-11 00:32:50
0,43,438,14,2019-04-11 00:33:27
0,111,296,39,2019-04-11 00:34:21
0,6,229,"5,14,15,44",2019-04-11 00:34:28
0,17,197,"3,5,32,34",2019-04-11 00:35:17
0,45,241,"2,16",2019-04-11 00:35:45
0,21,291,"14,19,39,42",2019-04-11 00:35:57
0,39,186,10,2019-04-11 00:36:43
0,9,339,"0,9,35",2019-04-11 00:36:58
0,94,328,"34,49",2019-04-11 00:37:07
0,59,384,"5,18,25,28,48",2019-04-11 00:37:25
0,61,60,"14,49",2019-04-11 00:37:37
0,77,27,"7,15,20",2019-04-11 00:38:18
0,119,36,"4,13,24",2019-04-11 00:38:30
0,15,293,"18,29,42,45",2019-04-11 00:39:03
0,192,91,"2,35",2019-04-11 00:39:43
0,84,380,"16,27,33,37,44",2019-04-11 00:40:26
0,13,422,"0,38,39",2019-04-11 00:41:02
0,162,359,"4,5,18,29,45",2019-04-11 00:41:14
0,81,408,"16,17,37,44,47",2019-04-11 00:41:19
0,11,342,"17,29",2019-04-11 00:41:57
0,24,498,"9,24,28,37,39",2019-04-11 00:42:38
0,50,476,"11,38,40",2019-04-11 00:43:29
0,190,175,48,2019-04-11 00:44:06
0,78,235,22,2019-04-11 00:44:39
0,8,231,25,2019-04-11 00:45:07
0,54,433,"0,30",2019-04-11 00:46:03
0,71,235,22,2019-04-11 00:47:02
0,107,68,"17,33,44",2019-04-11 00:47:36
0,192,284,"0,4,5,38,42",2019-04-11 00:47:41
1,77,386,38,2019-04-11 00:48:12
0,104,81,"5,25",2019-04-11 00:48:51
0,28,84,14,2019-04-11 00:49:42
0,165,201,22,2019-04-11 00:50:37
0,71,416,30,2019-04-11 00:51:28
0,164,113,"26,27,33,39",2019-04-11 00:51:47
0,33,356,44,2019-04-11 00:52:23
0,42,42,"24,27,31,49",2019-04-11 00:53:06
0,131,80,"6,34,42,44,49",2019-04-11 00:53:20
0,7,450,"28,49",2019-04-11 00:54:12
0,148,319,"12,24",2019-04-11 00:54:25
0,152,312,"7,12,33,38,46",2019-04-11 00:55:09
0,149,44,"3,8,21,33,49",2019-04-11 00:56:03
0,178,468,"1,13,21",2019-04-11 00:56:27
0,160,148,42,2019-04-11 00:57:18
0,112,11,"0,35",2019-04-11 00:57:26
0,143,471,"8,25,46",2019-04-11 00:58:21
0,102,405,"11,28",2019-04-11 00:59:14
0,116,402,"12,20,27",2019-04-11 00:59:58
0,70,471,"8,25,46",2019-04-11 01:00:15
0,190,142,"7,29,30,31,46",2019-04-11 01:01:01
0,111,486,"21,26,33,44",2019-04-11 01:01:34
0,147,269,"15,25,48",2019-04-11 01:01:53
0,23,403,"4,20,36,45",2019-04-11 01:02:30
0,33,121,"2,38",2019-04-11 01:02:45
0,114,205,"10,37",2019-04-11 01:03:04
1,42,218,"5,36,45",2019-04-11 01:03:06
0,131,308,"6,11,12,40,42",2019-04-11 01:03:16
0,137,246,"7,25",2019-04-11 01:03:42
0,39,174,"20,37,38,40",2019-04-11 01:04:28
0,51,294,"7,29,33,44",2019-04-11 01:05:14
0,59,409,"11,19,31,41,45",2019-04-11 01:05:23
0,139,395,"7,29,46",2019-04-11 01:05:24
0,144,450,"28,49",2019-04-11 01:05:33
0,183,291,"14,19,39,42",2019-04-11 01:06:13
0,152,387,"1,3,15,23",2019-04-11 01:07:00
0,59,181,"15,31,47",2019-04-11 01:07:26
0,191,318,31,2019-04-11 01:07:47
0,158,3,"1,16,38,41",2019-04-11 01:08:46
0,120,38,"5,7,8,36,42",2019-04-11 01:08:51
0,87,145,"0,2,15,48",2019-04-11 01:09:16
0,43,359,"4,5,18,29,45",2019-04-11 01:10:05
0,86,337,"16,43",2019-04-11 01:10:08
0,114,335,"4,8",2019-04-11 01:10:40
0,42,180,"12,41",2019-04-11 01:10:43
1,180,295,18,2019-04-11 01:10:49
0,168,185,"2,3,26,45",2019-04-11 01:10:55
0,58,334,"17,22",2019-04-11 01:11:46
0,120,42,"24,27,31,49",2019-04-11 01:12:25
0,161,331,"1,10,33,35",2019-04-11 01:12:48
0,197,10,2,2019-04-11 01:13:08
0,11,337,"16,43",2019-04-11 01:13:30
0,161,47,"27,29",2019-04-11 01:13:42
0,46,41,"32,37,42,45",2019-04-11 01:13:51
0,176,177,"6,18,48",2019-04-11 01:14:33
0,55,215,20,2019-04-11 01:14:53
0,52,144,"0,3,27",2019-04-11 01:15:45
0,37,60,"14,49",2019-04-11 01:16:38
0,166,223,"13,45",2019-04-11 01:17:14
0,80,316,46,2019-04-11 01:17:46
0,55,425,"23,30",2019-04-11 01:18:39
0,77,262,"1,6,18,33,48",2019-04-11 01:18:41
0,2,232,"12,15,48",2019-04-11 01:19:09
0,86,41,"32,37,42,45",2019-04-11 01:19:38
0,16,366,"9,43",2019-04-11 01:20:12
0,158,26,"12,16,24,42,49",2019-04-11 01:21:00
0,130,473,"19,28,44,45",2019-04-11 01:21:28
0,87,294,"7,29,33,44",2019-04-11 01:22:06
0,123,474,"3,46",2019-04-11 01:22:27
0,90,345,"7,22",2019-04-11 01:22:32
0,137,111,"18,34,49",2019-04-11 01:23:16
0,48,429,"9,39",2019-04-11 01:23:29
0,49,246,"7,25",2019-04-11 01:23:50
0,12,75,"6,10,12,22,29",2019-04-11 01:24:42
0,73,277,"28,30",2019-04-11 01:25:16
0,142,294,"7,29,33,44",2019-04-11 01:25:53
0,30,106,"14,18,22,30,43",2019-04-11 01:26:32
0,89,26,"12,16,24,42,49",2019-04-11 01:27:05
0,118,19,"30,35,43,49",2019-04-11 01:27:43
0,68,447,"1,3,21,25,45",2019-04-11 01:27:59
0,19,64,"2,5,18,24,40",2019-04-11 01:28:42
0,144,155,"15,20,49",2019-04-11 01:29:05
0,160,472,"29,45,46",2019-04-11 01:29:55
0,135,302,"13,14,30,33,47",2019-04-11 01:30:36
0,76,112,"46,48",2019-04-11 01:31:01
0,53,476,"11,38,40",2019-04-11 01:31:48
0,42,431,13,2019-04-11 01:32:02
0,70,226,"8,12,13,15,23",2019-04-11 01:32:50
0,163,70,"5,6,40",2019-04-11 01:32:58
0,141,214,1,2019-04-11 01:33:23
0,25,285,"4,15,18,25,38",2019-04-11 01:33:51
0,46,372,"6,19",2019-04-11 01:34:08
0,25,200,13,2019-04-11 01:35:05
0,33,385,"2,48",2019-04-11 01:35:47
0,16,435,"1,16,36,39",2019-04-11 01:36:15
0,172,476,"11,38,40",2019-04-11 01:36:48
0,98,166,"4,35,48",2019-04-11 01:36:58
0,80,260,34,2019-04-11 01:37:10
0,112,470,"22,34",2019-04-11 01:38:00
1,42,419,"3,17",2019-04-11 01:38:13
0,28,231,25,2019-04-11 01:38:39
0,21,280,"37,48",2019-04-11 01:38:58
0,20,199,"2,8,36,45",2019-04-11 01:39:34
0,53,456,"4,15,36",2019-04-11 01:40:24
0,138,196,23,2019-04-11 01:40:36
1,7,327,12,2019-04-11 01:41:08
0,19,246,"7,25",2019-04-11 01:41:29
0,126,374,"7,11,29,37,41",2019-04-11 01:41:40
0,65,218,"5,36,45",2019-04-11 01:42:25
0,72,357,14,2019-04-11 01:43:03
0,85,108,46,2019-04-11 01:43:27
0,15,197,"3,5,32,34",2019-04-11 01:44:07
0,9,157,"8,12,17,27,37",2019-04-11 01:44:55
0,162,266,"5,11,30,45,48",2019-04-11 01:45:44
0,48,313,"14,20,25,27,42",2019-04-11 01:46:40
0,22,484,"22,35",2019-04-11 01:47:01
0,22,167,"7,14,34,39,45",2019-04-11 01:47:31
0,41,310,"28,40,43",2019-04-11 01:48:30
0,151,244,"0,7,20,36",2019-04-11 01:48:54
0,29,127,"13,29",2019-04-11 01:48:55
0,89,461,"12,20,24",2019-04-11 01:49:06
0,59,124,"0,19,24,28,42",2019-04-11 01:49:27
0,45,344,"19,49",2019-04-11 01:49:45
0,133,347,37,2019-04-11 01:50:11
0,74,83,"20,35",2019-04-11 01:50:58
0,13,425,"23,30",2019-04-11 01:51:49
0,194,480,"6,19,28,38",2019-04-11 01:52:43
0,173,478,"26,28,34,36,42",2019-04-11 01:53:40
0,53,183,"10,42",2019-04-11 01:54:21
0,32,176,"4,29,31",2019-04-11 01:54:38
0,46,367,"15,48",2019-04-11 01:54:40
0,183,94,2,2019-04-11 01:54:57
0,110,475,"29,43",2019-04-11 01:55:50
0,87,110,"28,32,38,45",2019-04-11 01:56:14
0,40,408,"16,17,37,44,47",2019-04-11 01:57:00
0,93,30,21,2019-04-11 01:57:33
0,197,108,46,2019-04-11 01:58:15
0,75,216,"8,28,31,41,47",2019-04-11 01:58:28
1,0,148,42,2019-04-11 01:58:59
0,34,29,"7,11,22,35,39",2019-04-11 01:59:07
0,118,41,"32,37,42,45",2019-04-11 01:59:14
0,79,5,"1,39,46",2019-04-11 01:59:39
0,121,451,"13,23,26,31,40",2019-04-11 02:00:05
0,89,238,8,2019-04-11 02:00:36
0,148,19,"30,35,43,49",2019-04-11 02:01:35
0,22,72,25,2019-04-11 02:01:36
0,100,303,"2,3,5,10,49",2019-04-11 02:01:59
0,10,53,"4,7,15,33",2019-04-11 02:02:08
0,134,391,"12,13,26,31,48",2019-04-11 02:02:37
0,152,342,"17,29",2019-04-11 02:03:18
0,165,0,"2,10,11,22,29",2019-04-11 02:03:20
0,53,460,33,2019-04-11 02:04:11
0,142,63,"3,20",2019-04-11 02:04:19
0,145,431,13,2019-04-11 02:04:40
0,113,97,"21,22,42,46",2019-04-11 02:05:25
0,148,348,"15,16,30,36,40",2019-04-11 02:06:24
0,52,194,"14,15,21,26,28",2019-04-11 02:07:05
0,4,331,"1,10,33,35",2019-04-11 02:07:21
0,101,73,44,2019-04-11 02:08:06
0,148,383,"9,43,44,47",2019-04-11 02:08:54
0,79,139,"0,16,24,30,42",2019-04-11 02:09:17
0,183,392,"32,34,36,37,39",2019-04-11 02:10:13
0,54,392,"32,34,36,37,39",2019-04-11 02:10:42
0,75,113,"26,27,33,39",2019-04-11 02:10:57
0,24,308,"6,11,12,40,42",2019-04-11 02:11:35
0,91,170,"4,5,22,45",2019-04-11 02:11:53
0,149,449,"11,31,48",2019-04-11 02:12:52
0,97,203,25,2019-04-11 02:13:13
0,50,499,"9,13,35,48",2019-04-11 02:13:47
0,184,339,"0,9,35",2019-04-11 02:14:23
0,50,389,"12,25,26,28,30",2019-04-11 02:15:01
0,80,308,"6,11,12,40,42",2019-04-11 02:15:21
0,63,16,"10,14,25,34,47",2019-04-11 02:15:27
0,138,390,"15,37",2019-04-11 02:16:21
0,199,36,"4,13,24",2019-04-11 02:16:48
0,82,446,"4,13",2019-04-11 02:17:25
0,171,262,"1,6,18,33,48",2019-04-11 02:17:40
0,50,186,10,2019-04-11 02:17:58
0,135,219,"8,38",2019-04-11 02:18:52
0,70,457,"9,11,19,41",2019-04-11 02:18:57
0,84,294,"7,29,33,44",2019-04-11 02:18:58
0,136,117,"2,3,15",2019-04-11 02:19:18
1,19,276,31,2019-04-11 02:20:03
0,2,471,"8,25,46",2019-04-11 02:20:19
0,180,157,"8,12,17,27,37",2019-04-11 02:20:44
0,166,247,"6,10,17",2019-04-11 02:21:24
0,61,221,"13,16,23,34,47",2019-04-11 02:22:02
0,15,362,"7,10,20,26,49",2019-04-11 02:22:36
0,124,497,"12,39",2019-04-11 02:22:59
0,180,476,"11,38,40",2019-04-11 02:23:52
0,137,497,"12,39",2019-04-11 02:24:20
0,190,382,"19,30,40",2019-04-11 02:24:42
0,142,120,"5,15,17,26,46",2019-04-11 02:25:01
0,33,135,"38,41,44",2019-04-11 02:25:51
0,173,270,"22,28,41",2019-04-11 02:26:31
0,107,472,"29,45,46",2019-04-11 02:26:50
0,186,194,"14,15,21,26,28",2019-04-11 02:27:15
0,131,456,"4,15,36",2019-04-11 02:28:07
0,106,228,"1,8,16,41",2019-04-11 02:28:10
0,80,167,"7,14,34,39,45",2019-04-11 02:28:41
0,178,425,"23,30",2019-04-11 02:29:05
0,56,167,"7,14,34,39,45",2019-04-11 02:29:56
0,40,197,"3,5,32,34",2019-04-11 02:30:19
0,88,478,"26,28,34,36,42",2019-04-11 02:31:02
0,27,169,"10,11,16,41",2019-04-11 02:31:38
0,51,335,"4,8",2019-04-11 02:31:47
0,199,107,"6,47",2019-04-11 02:32:05
0,131,290,"7,18,20,46,49",2019-04-11 02:32:27
0,119,355,"1,12,31,43",2019-04-11 02:32:53
0,36,3,"1,16,38,41",2019-04-11 02:33:13
0,48,4,"0,10,14,19",2019-04-11 02:33:40
0,96,280,"37,48",2019-04-11 02:33:41
0,169,494,29,2019-04-11 02:33:50
0,155,321,"6,13,32,44,48",2019-04-11 02:34:42
0,183,239,"0,11,12,30",2019-04-11 02:35:04
0,126,154,"2,14,43",2019-04-11 02:36:01
0,69,292,"19,22,26,34,43",2019-04-11 02:36:51
0,159,466,"13,27,28,44",2019-04-11 02:37:00
0,7,451,"13,23,26,31,40",2019-04-11 02:37:30
0,34,312,"7,12,33,38,46",2019-04-11 02:37:35
0,195,110,"28,32,38,45",2019-04-11 02:37:51
0,186,73,44,2019-04-11 02:38:02
0,41,442,"43,48",2019-04-11 02:38:55
0,73,301,"3,6,7,34",2019-04-11 02:39:03
0,122,10,2,2019-04-11 02:40:00
0,116,402,"12,20,27",2019-04-11 02:40:32
0,190,396,"3,15,29,42",2019-04-11 02:41:06
0,163,90,"3,35",2019-04-11 02:42:04
0,145,341,8,2019-04-11 02:42:27
0,5,292,"19,22,26,34,43",2019-04-11 02:43:14
0,19,192,"26,34",2019-04-11 02:44:01
1,23,60,"14,49",2019-04-11 02:44:35
0,182,120,"5,15,17,26,46",2019-04-11 02:45:19
0,120,243,"5,12,25",2019-04-11 02:45:44
0,110,15,"5,8,31,44",2019-04-11 02:45:48
0,54,445,"2,41,49",2019-04-11 02:45:55
0,160,374,"7,11,29,37,41",2019-04-11 02:46:34
0,156,218,"5,36,45",2019-04-11 02:47:33
0,74,367,"15,48",2019-04-11 02:48:16
0,27,171,"11,40,43",2019-04-11 02:48:28
0,71,243,"5,12,25",2019-04-11 02:48:41
0,56,222,"5,36",2019-04-11 02:49:16
0,197,481,16,2019-04-11 02:49:26
0,51,166,"4,35,48",2019-04-11 02:49:53
0,12,363,0,2019-04-11 02:50:08
0,64,333,"2,11,12,22,49",2019-04-11 02:50:34
0,59,165,39,2019-04-11 02:50:53
0,19,326,"0,28,31",2019-04-11 02:51:21
0,175,372,"6,19",2019-04-11 02:51:42
0,172,130,"27,30,44",2019-04-11 02:51:52
0,108,405,"11,28",2019-04-11 02:52:38
0,114,129,42,2019-04-11 02:52:40
0,41,380,"16,27,33,37,44",2019-04-11 02:53:00
0,26,364,2,2019-04-11 02:53:53
0,75,4,"0,10,14,19",2019-04-11 02:54:41
0,122,289,"11,15,22,44",2019-04-11 02:55:17
0,162,24,"23,33,40,41,48",2019-04-11 02:55:55
0,96,159,42,2019-04-11 02:55:57
0,149,447,"1,3,21,25,45",2019-04-11 02:56:24
0,34,218,"5,36,45",2019-04-11 02:56:52
0,28,149,"3,14,40,47",2019-04-11 02:56:55
0,102,111,"18,34,49",2019-04-11 02:57:41
0,83,326,"0,28,31",2019-04-11 02:58:09
0,7,249,38,2019-04-11 02:58:54
0,119,57,"20,27",2019-04-11 02:59:31
0,105,321,"6,13,32,44,48",2019-04-11 03:00:10
0,91,25,"12,17,41,42",2019-04-11 03:01:00
0,124,460,33,2019-04-11 03:01:19
0,72,187,"24,25,28,31,34",2019-04-11 03:01:21
0,154,226,"8,12,13,15,23",2019-04-11 03:01:59
0,100,244,"0,7,20,36",2019-04-11 03:02:41
0,132,237,"1,6,21,39",2019-04-11 03:02:47
0,74,162,1,2019-04-11 03:03:25
0,134,470,"22,34",2019-04-11 03:03:58
0,174,350,"16,44",2019-04-11 03:04:44
0,88,271,"10,36,39,48",2019-04-11 03:05:23
0,93,27,"7,15,20",2019-04-11 03:06:18
0,149,286,"10,12,19,41",2019-04-11 03:07:04
0,42,448,"13,31,35,46,48",2019-04-11 03:07:26
0,148,273,"26,46",2019-04-11 03:08:17
0,170,293,"18,29,42,45",2019-04-11 03:08:31
0,154,164,"11,33,34,44",2019-04-11 03:09:05
0,106,2,"14,16,19,34",2019-04-11 03:09:48
0,185,49,"6,11,13,35",2019-04-11 03:09:59
0,180,317,"37,39,49",2019-04-11 03:10:57
0,34,447,"1,3,21,25,45",2019-04-11 03:11:27
1,84,43,4,2019-04-11 03:12:07
0,28,495,"7,24,39,40",2019-04-11 03:12:16
0,195,100,"14,36",2019-04-11 03:13:03
0,130,447,"1,3,21,25,45",2019-04-11 03:13:38
0,112,306,"0,33,34",2019-04-11 03:14:28
0,137,304,"2,10,19,20,41",2019-04-11 03:15:19
0,49,381,24,2019-04-11 03:16:05
0,13,189,"1,4,11,32,45",2019-04-11 03:16:38
0,15,449,"11,31,48",2019-04-11 03:16:49
0,76,1,"5,32,33",2019-04-11 03:17:37
0,50,46,"15,31,35,43",2019-04-11 03:18:01
0,172,0,"2,10,11,22,29",2019-04-11 03:18:17
0,79,50,41,2019-04-11 03:19:06
0,61,123,"7,24,26",2019-04-11 03:19:59
0,178,242,"17,34,35",2019-04-11 03:20:39
0,79,445,"2,41,49",2019-04-11 03:20:47
0,62,1,"5,32,33",2019-04-11 03:21:11
0,84,107,"6,47",2019-04-11 03:21:52
0,15,246,"7,25",2019-04-11 03:22:42
0,191,438,14,2019-04-11 03:22:54
0,7,0,"2,10,11,22,29",2019-04-11 03:23:28
0,189,43,4,2019-04-11 03:23:30
0,102,113,"26,27,33,39",2019-04-11 03:24:00
0,20,249,38,2019-04-11 03:24:15
0,153,405,"11,28",2019-04-11 03:24:59
0,105,289,"11,15,22,44",2019-04-11 03:25:07
0,98,479,"11,12,17,26,33",2019-04-11 03:25:32
0,197,376,"3,6,13,34,39",2019-04-11 03:26:03
0,114,360,"1,4,11,31,33",2019-04-11 03:26:04
0,138,86,"2,8,15,21,46",2019-04-11 03:26:50
0,71,291,"14,19,39,42",2019-04-11 03:27:15
0,45,317,"37,39,49",2019-04-11 03:28:03
0,10,396,"3,15,29,42",2019-04-11 03:28:18
0,150,148,42,2019-04-11 03:28:50
0,5,389,"12,25,26,28,30",2019-04-11 03:29:02
0,29,9,"19,42,49",2019-04-11 03:29:51
0,21,315,"7,26,27",2019-04-11 03:30:34
0,60,252,"7,8,48",2019-04-11 03:31:25
0,106,174,"20,37,38,40",2019-04-11 03:32:00
0,68,354,"34,38",2019-04-11 03:32:59
0,124,93,"16,40",2019-04-11 03:33:43
0,79,373,"16,31",2019-04-11 03:34:25
0,187,74,"6,32,44",2019-04-11 03:34:31
0,67,360,"1,4,11,31,33",2019-04-11 03:35:00
0,106,341,8,2019-04-11 03:35:33
0,72,128,"14,16",2019-04-11 03:36:08
0,124,311,"29,43,44",2019-04-11 03:36:13
0,7,470,"22,34",2019-04-11 03:37:05
0,144,246,"7,25",2019-04-11 03:37:50
0,131,106,"14,18,22,30,43",2019-04-11 03:38:10
0,70,376,"3,6,13,34,39",2019-04-11 03:38:24
0,18,420,"22,26",2019-04-11 03:38:26
0,155,88,"14,29,35,41,43",2019-04-11 03:38:41
0,53,135,"38,41,44",2019-04-11 03:39:22
0,150,389,"12,25,26,28,30",2019-04-11 03:39:35
1,2,214,1,2019-04-11 03:40:01
0,1,19,"30,35,43,49",2019-04-11 03:40:16
0,91,221,"13,16,23,34,47",2019-04-11 03:40:51
0,94,311,"29,43,44",2019-04-11 03:41:21
0,23,253,"15,23,24",2019-04-11 03:41:59
0,2,253,"15,23,24",2019-04-11 03:42:21
0,97,85,16,2019-04-11 03:43:05
0,142,221,"13,16,23,34,47",2019-04-11 03:43:45
0,197,41,"32,37,42,45",2019-04-11 03:43:59
0,93,467,"8,14",2019-04-11 03:44:57
0,75,468,"1,13,21",2019-04-11 03:45:05
0,153,138,"12,30,41,49",2019-04-11 03:45:55
0,156,98,"14,16,25,37",2019-04-11 03:46:06
0,160,408,"16,17,37,44,47",2019-04-11 03:46:58
0,141,285,"4,15,18,25,38",2019-04-11 03:47:35
0,130,325,"7,17,41",2019-04-11 03:47:40
0,105,163,"41,45",2019-04-11 03:48:04
0,102,129,42,2019-04-11 03:48:28
1,136,430,30,2019-04-11 03:48:49
0,86,221,"13,16,23,34,47",2019-04-11 03:49:19
0,124,292,"19,22,26,34,43",2019-04-11 03:49:32
0,184,31,"35,41,49",2019-04-11 03:50:27
0,194,58,"40,47",2019-04-11 03:50:34
0,20,319,"12,24",2019-04-11 03:50:36
0,119,131,"8,17,30,45",2019-04-11 03:50:53
0,66,389,"12,25,26,28,30",2019-04-11 03:51:21
0,142,315,"7,26,27",2019-04-11 03:52:03
1,121,159,42,2019-04-11 03:52:23
0,172,62,"1,4,38,39,41",2019-04-11 03:53:17
0,13,336,"3,21,22,33",2019-04-11 03:54:15
0,77,320,14,2019-04-11 03:54:55
0,156,442,"43,48",2019-04-11 03:55:23
0,116,311,"29,43,44",2019-04-11 03:56:07
0,138,203,25,2019-04-11 03:57:06
0,56,216,"8,28,31,41,47",2019-04-11 03:57:49
0,180,293,"18,29,42,45",2019-04-11 03:57:55
0,42,114,"0,11,12,32,33",2019-04-11 03:58:08
0,9,136,"9,15,21,39",2019-04-11 03:58:34
0,160,252,"7,8,48",2019-04-11 03:58:42
0,112,354,"34,38",2019-04-11 03:58:49
0,90,262,"1,6,18,33,48",2019-04-11 03:59:16
0,80,71,"45,47",2019-04-11 03:59:18
0,57,256,"4,47",2019-04-11 03:59:26
0,197,181,"15,31,47",2019-04-11 03:59:50
0,135,465,"0,16",2019-04-11 04:00:31
0,189,454,43,2019-04-11 04:00:38
0,18,170,"4,5,22,45",2019-04-11 04:01:19
0,11,290,"7,18,20,46,49",2019-04-11 04:01:49
